age,job,marital,education,balance,housing,loan,contact,day,month,duration,pdays,poutcome,deposit
36,4,1,2,673,1,0,0,16,5,689,-1,3,1
44,1,1,0,1265,1,0,0,16,5,555,-1,3,1
39,1,1,2,597,0,0,0,16,5,686,-1,3,1
30,9,1,1,-393,1,1,0,16,5,435,-1,3,1
31,10,0,2,256,1,0,0,16,5,873,-1,3,1
56,1,1,0,0,1,0,0,16,5,1222,-1,3,1
29,1,1,1,2870,1,0,0,16,5,988,-1,3,1
43,1,1,1,184,0,1,0,16,5,1019,-1,3,1
32,1,1,1,1905,1,0,0,16,5,709,-1,3,1
30,0,2,1,-36,0,0,0,16,5,561,-1,3,1
40,1,1,1,-839,1,1,0,16,5,1018,-1,3,1
42,7,1,1,3465,1,1,0,16,5,1039,-1,3,1
27,8,1,1,119,1,0,0,16,5,781,-1,3,1
35,4,1,2,36,0,1,0,16,5,1656,-1,3,1
35,3,1,0,113,1,0,0,17,5,923,-1,3,1
32,1,2,1,118,1,0,0,17,5,1275,-1,3,1
39,9,1,1,251,1,0,0,17,5,342,-1,3,1
31,1,0,1,-277,1,0,1,17,5,1008,-1,3,1
26,7,2,1,-189,0,1,0,17,5,538,-1,3,1
42,4,1,2,4,1,0,0,17,5,795,-1,3,1
27,7,2,1,1820,1,0,0,17,5,1027,-1,3,1
33,6,0,1,1904,1,0,0,17,5,1584,-1,3,1
51,1,1,0,201,1,0,0,17,5,582,-1,3,1
33,0,1,1,0,1,0,1,17,5,1448,-1,3,1
30,9,2,2,178,0,0,0,17,5,656,-1,3,1
52,3,1,0,3798,1,0,0,17,5,1208,-1,3,1
42,1,0,0,301,1,0,0,17,5,1175,-1,3,1
31,4,0,2,294,1,0,0,17,5,536,-1,3,1
27,7,1,1,0,1,0,0,17,5,991,-1,3,1
44,1,2,1,292,0,1,0,17,5,1153,-1,3,1
40,2,0,1,2998,1,0,0,18,5,623,-1,3,1
46,3,0,0,2084,1,0,0,18,5,1081,-1,3,1
32,7,0,1,454,1,0,0,18,5,978,-1,3,1
56,9,0,1,179,0,0,0,18,5,536,-1,3,1
33,1,1,1,661,1,0,0,18,5,968,-1,3,1
33,1,1,1,89,1,0,0,18,5,278,-1,3,1
32,6,1,0,102,1,0,0,18,5,560,-1,3,1
41,1,0,0,138,1,0,0,18,5,640,-1,3,1
31,0,2,1,622,0,0,0,18,5,420,-1,3,1
30,0,0,1,10,1,0,0,18,5,658,-1,3,1
34,0,0,1,-251,0,0,0,18,5,641,-1,3,1
43,2,1,1,104,1,0,0,18,5,635,-1,3,1
28,1,1,1,173,0,0,0,18,5,588,-1,3,1
32,0,0,1,-46,0,1,0,18,5,1373,-1,3,1
31,1,0,1,0,1,1,0,18,5,913,-1,3,1
35,2,2,2,145,1,0,0,18,5,799,-1,3,1
31,4,1,2,325,1,0,0,18,5,1139,-1,3,1
25,7,2,1,2311,0,1,0,21,5,1105,-1,3,1
56,5,0,2,158,0,1,0,21,5,854,-1,3,1
47,9,1,1,1981,1,0,0,21,5,919,-1,3,1
39,4,1,2,1423,1,0,1,21,5,733,-1,3,1
51,4,1,2,2455,1,0,0,21,5,553,-1,3,1
54,9,0,1,859,0,1,0,21,5,710,-1,3,1
58,5,1,3,9004,0,0,0,21,5,891,-1,3,1
42,10,1,3,970,1,0,1,21,5,691,-1,3,1
56,7,1,0,486,0,1,1,21,5,1877,-1,3,1
55,3,1,1,127,1,0,1,21,5,1130,-1,3,1
26,1,2,0,409,1,0,0,21,5,577,-1,3,1
40,0,2,1,664,0,0,0,21,5,1342,-1,3,1
26,9,2,1,223,0,1,0,21,5,1002,-1,3,1
35,4,2,2,-324,0,1,0,21,5,985,-1,3,1
34,7,2,1,-30,0,0,0,21,5,1360,-1,3,1
41,4,2,2,1253,0,0,0,21,5,1134,-1,3,1
44,4,1,0,4758,1,0,0,22,5,712,-1,3,1
33,4,2,2,30,1,0,0,22,5,1077,-1,3,1
36,4,0,2,81,0,1,0,22,5,560,-1,3,1
38,9,1,1,0,1,0,0,22,5,1545,-1,3,1
35,9,1,2,328,1,0,0,22,5,654,-1,3,1
41,9,2,2,145,0,0,0,22,5,1833,-1,3,1
41,4,0,3,465,1,0,0,22,5,1508,-1,3,1
28,1,1,1,751,1,0,0,22,5,598,-1,3,1
26,7,1,1,-379,1,1,0,22,5,1237,-1,3,1
39,1,2,1,0,0,0,0,22,5,864,-1,3,1
25,0,1,3,349,1,0,0,22,5,1037,-1,3,1
37,0,1,1,1110,1,0,1,22,5,802,-1,3,1
25,4,1,1,2228,1,0,0,23,5,754,-1,3,1
46,4,0,2,2166,1,0,0,23,5,870,-1,3,1
25,1,2,1,-247,1,0,0,23,5,633,-1,3,1
28,9,2,2,-123,0,1,0,23,5,690,-1,3,1
33,7,0,1,44,0,1,0,23,5,529,-1,3,1
32,4,2,1,131,1,1,0,23,5,1152,-1,3,1
32,1,1,1,476,1,0,0,23,5,956,-1,3,1
47,9,2,1,1101,1,0,0,23,5,957,-1,3,1
50,2,1,2,-168,1,0,0,23,5,1327,-1,3,1
27,9,1,1,-392,1,0,0,23,5,228,-1,3,1
45,0,1,1,524,1,0,0,23,5,808,-1,3,1
51,0,2,1,895,0,0,0,23,5,638,-1,3,1
36,0,1,1,212,1,1,0,23,5,1201,-1,3,1
51,6,1,1,95,1,0,0,23,5,1309,-1,3,1
33,7,2,2,395,1,0,0,23,5,1359,-1,3,1
59,9,1,1,135,1,1,0,23,5,416,-1,3,1
38,2,1,2,0,0,0,0,23,5,532,-1,3,1
40,7,1,1,471,1,0,0,24,5,430,-1,3,1
51,1,1,0,603,1,0,0,24,5,853,-1,3,1
41,2,2,1,663,0,0,0,24,5,1204,-1,3,1
38,2,1,1,593,1,1,0,24,5,1484,-1,3,1
31,4,1,2,1224,1,1,0,24,5,1441,-1,3,1
28,0,2,1,2,1,0,0,24,5,454,-1,3,1
41,1,1,1,720,0,1,0,24,5,651,-1,3,1
33,4,0,2,990,1,0,0,24,5,1491,-1,3,1
25,8,2,1,1747,1,0,0,24,5,903,-1,3,1
45,0,0,1,59,1,0,0,24,5,873,-1,3,1
31,1,1,0,33,1,0,0,24,5,901,-1,3,1
28,7,2,1,340,1,0,0,24,5,821,-1,3,1
49,9,0,1,305,0,0,0,24,5,367,-1,3,1
25,7,1,1,0,1,0,0,24,5,458,-1,3,1
28,10,2,2,497,1,0,0,24,5,1602,-1,3,1
54,5,1,1,1371,0,0,1,25,5,1492,-1,3,1
28,9,2,2,1628,1,0,0,25,5,1422,-1,3,1
27,9,2,2,372,1,1,0,25,5,728,-1,3,1
49,1,2,0,566,1,0,0,25,5,979,-1,3,1
53,1,1,0,343,1,0,0,25,5,616,-1,3,1
26,9,2,1,941,0,1,0,25,5,784,-1,3,1
37,7,1,1,775,0,1,0,25,5,1000,-1,3,1
34,1,2,1,1759,0,1,0,25,5,695,-1,3,1
51,5,1,0,1495,0,0,1,25,5,1946,-1,3,1
39,3,1,1,1444,0,0,1,25,5,362,-1,3,1
35,9,2,2,470,1,0,0,25,5,743,-1,3,1
51,10,1,0,1162,1,0,0,25,5,2015,-1,3,1
30,4,2,2,2,1,1,0,25,5,1031,-1,3,1
42,1,2,0,1628,1,0,0,25,5,590,-1,3,1
54,4,1,1,1134,1,0,0,25,5,1330,-1,3,1
51,1,1,0,0,1,1,0,25,5,946,-1,3,1
57,5,0,0,63,0,1,0,25,5,1448,-1,3,1
30,4,1,2,1221,1,0,1,25,5,279,-1,3,1
37,1,2,1,5024,0,1,0,25,5,661,-1,3,1
39,9,1,1,10685,1,0,0,25,5,1369,-1,3,1
35,9,1,2,1629,0,0,0,25,5,653,-1,3,1
48,4,1,1,268,1,0,0,28,5,458,-1,3,1
31,4,1,2,0,1,1,0,28,5,664,-1,3,1
35,6,1,1,5613,1,0,0,28,5,699,-1,3,1
48,3,1,1,513,0,1,0,28,5,939,-1,3,1
53,3,1,0,362,0,0,0,28,5,1169,-1,3,1
27,9,2,1,3933,0,0,0,28,5,837,-1,3,1
55,9,1,1,3899,1,0,1,28,5,596,-1,3,1
40,7,1,1,473,1,0,0,28,5,383,-1,3,1
40,6,2,2,1616,0,0,1,28,5,1009,-1,3,1
38,1,0,1,1817,1,0,0,28,5,1096,-1,3,1
54,5,2,1,129,0,1,0,28,5,867,-1,3,1
54,9,1,1,1938,0,1,0,28,5,551,-1,3,1
50,0,2,1,133,0,0,0,28,5,890,-1,3,1
48,4,0,2,2263,0,0,0,29,5,874,-1,3,1
41,7,1,3,1538,0,0,0,29,5,710,-1,3,1
51,1,0,0,5,0,0,0,29,5,600,-1,3,1
42,9,2,2,2625,0,0,0,29,5,2516,-1,3,1
58,5,0,1,1080,1,0,0,29,5,1058,-1,3,1
47,10,1,1,312,0,0,0,29,5,884,-1,3,1
58,0,1,1,145,1,0,1,29,5,616,-1,3,1
41,1,1,1,-190,0,1,0,29,5,808,-1,3,1
50,0,1,1,2678,0,0,1,30,5,1011,-1,3,1
46,3,1,1,271,1,0,0,30,5,1013,-1,3,1
44,1,1,1,0,0,0,0,30,5,684,-1,3,1
36,7,1,1,0,0,0,0,30,5,843,-1,3,1
58,4,0,1,3161,0,0,1,30,5,542,-1,3,1
44,10,2,0,-4,0,1,0,30,5,788,-1,3,1
49,2,0,3,-701,1,0,0,30,5,988,-1,3,1
55,4,1,2,-375,0,0,0,30,5,814,-1,3,1
52,10,1,0,959,0,0,1,30,5,694,-1,3,1
60,5,0,1,1091,0,0,0,30,5,441,-1,3,1
41,7,1,3,-1,0,1,0,30,5,1171,-1,3,1
36,4,1,2,96,0,0,0,30,5,729,-1,3,1
41,1,0,0,0,0,0,0,30,5,509,-1,3,1
50,2,1,2,230,0,0,1,30,5,1089,-1,3,1
44,3,1,0,-156,0,1,0,30,5,1211,-1,3,1
54,9,1,1,114,0,0,0,30,5,458,-1,3,1
35,4,1,2,-468,1,0,0,30,5,540,-1,3,1
59,5,0,1,679,0,0,0,30,5,761,-1,3,1
42,2,1,3,206,1,0,0,30,5,695,-1,3,1
27,4,2,2,1,1,0,0,30,5,764,-1,3,1
59,3,0,0,2518,0,0,0,30,5,675,-1,3,1
43,0,1,1,378,0,0,0,30,5,782,-1,3,1
39,9,2,1,391,0,1,0,30,5,962,-1,3,1
33,10,1,1,-144,0,0,0,30,5,481,-1,3,1
36,6,2,2,1240,0,0,0,31,5,812,-1,3,1
35,1,0,0,1792,1,0,0,31,5,630,-1,3,1
50,1,1,3,2284,1,0,1,31,5,1088,-1,3,1
55,9,1,1,264,1,1,0,31,5,1150,-1,3,1
51,10,0,2,0,0,0,0,31,5,574,-1,3,1
48,2,1,2,-392,0,0,0,31,5,725,-1,3,1
55,3,0,0,77,0,0,0,31,5,463,-1,3,1
30,7,1,1,48,1,0,0,31,5,662,-1,3,1
53,1,1,0,252,0,0,0,31,5,727,-1,3,1
40,1,1,1,1954,0,0,0,31,5,1107,-1,3,1
44,9,1,0,755,0,1,0,31,5,829,-1,3,1
49,4,0,2,755,0,0,0,31,5,1212,-1,3,1
40,0,1,1,341,0,0,0,31,5,1142,-1,3,1
58,10,1,0,1183,0,0,0,31,5,1721,-1,3,1
49,7,1,1,388,0,0,1,31,5,1032,-1,3,1
38,9,1,1,1919,0,0,0,4,1,846,-1,3,1
51,3,0,2,1613,0,0,0,4,1,870,-1,3,1
36,4,0,2,0,0,0,0,4,1,1165,-1,3,1
55,5,1,1,0,0,0,0,4,1,1110,-1,3,1
43,9,1,2,0,0,0,0,4,1,1488,-1,3,1
60,4,0,1,0,0,0,0,5,1,603,-1,3,1
57,5,1,1,466,0,0,0,5,1,641,-1,3,1
41,9,1,2,515,0,0,0,5,1,837,-1,3,1
50,9,1,2,2313,0,0,0,5,1,553,-1,3,1
53,1,1,1,-8,0,0,0,5,1,794,-1,3,1
59,5,1,0,1634,1,1,0,5,1,836,-1,3,1
59,3,1,0,100,0,0,0,5,1,1134,-1,3,1
52,11,1,3,5361,0,0,0,5,1,607,-1,3,1
58,4,0,2,1257,0,0,0,5,1,1536,-1,3,1
59,5,1,0,3400,1,0,0,5,1,515,-1,3,1
49,9,2,1,1377,0,0,0,5,1,935,-1,3,1
33,4,0,2,2885,0,0,0,5,1,1051,-1,3,1
55,1,1,0,512,0,0,0,5,1,1200,-1,3,1
42,9,1,2,921,0,0,0,5,1,531,-1,3,1
52,7,1,1,1000,0,0,0,5,1,766,-1,3,1
38,9,1,2,202,0,0,0,5,1,1311,-1,3,1
55,9,1,2,169,0,1,0,5,1,618,-1,3,1
49,9,1,2,3726,0,0,0,5,1,875,-1,3,1
56,9,0,1,146,1,0,0,5,1,419,-1,3,1
46,9,1,1,940,0,0,0,5,1,1227,-1,3,1
57,5,0,2,734,0,0,0,6,1,1357,-1,3,1
61,5,1,1,77,0,0,0,6,1,455,-1,3,1
45,0,1,1,925,0,0,0,6,1,406,-1,3,1
39,4,1,2,1836,0,0,0,6,1,902,-1,3,1
46,0,1,1,660,0,0,0,6,1,740,-1,3,1
43,4,2,2,1304,0,0,0,6,1,501,-1,3,1
34,7,1,1,2956,0,0,0,6,1,835,-1,3,1
35,4,0,2,146,0,0,0,6,1,720,-1,3,1
36,4,0,2,36,0,0,0,6,1,836,-1,3,1
45,4,0,2,1,0,0,0,6,1,490,-1,3,1
47,9,1,1,2480,0,0,0,6,1,763,-1,3,1
42,9,1,2,14282,1,0,0,6,1,649,-1,3,1
40,4,2,2,0,0,0,0,6,1,641,-1,3,1
40,9,0,1,311,0,0,0,6,1,738,-1,3,1
32,9,1,1,560,0,0,0,6,1,1044,-1,3,1
33,9,2,1,3059,0,1,0,6,1,482,-1,3,1
32,6,1,2,1423,0,0,0,6,1,1249,-1,3,1
46,1,1,0,874,0,0,0,6,1,996,-1,3,1
50,0,1,1,706,1,0,0,6,1,1250,-1,3,1
51,1,1,0,7098,0,0,0,6,1,1471,-1,3,1
30,4,2,2,5389,0,0,0,6,1,1456,-1,3,1
39,9,2,1,1104,0,0,0,7,1,395,-1,3,1
47,0,1,1,3070,0,0,0,7,1,663,-1,3,1
40,9,0,1,0,0,0,0,7,1,674,-1,3,1
50,1,1,0,4108,1,0,0,7,1,526,-1,3,1
60,4,1,2,0,0,0,0,7,1,401,-1,3,1
32,4,2,2,4291,0,0,0,7,1,1321,-1,3,1
57,9,1,2,6822,0,0,0,7,1,797,-1,3,1
41,6,1,2,231,0,0,0,7,1,352,-1,3,1
50,9,1,1,3176,0,0,0,7,1,670,-1,3,1
46,9,0,1,-824,1,0,0,7,1,429,-1,3,1
31,4,1,2,676,0,0,0,7,1,1182,-1,3,1
36,9,2,1,651,0,0,0,7,1,876,-1,3,1
45,9,0,1,2657,0,0,0,7,1,895,-1,3,1
33,9,0,1,801,0,0,0,7,1,341,-1,3,1
47,7,1,1,405,0,1,0,8,1,994,-1,3,1
35,4,1,2,82,0,0,0,8,1,507,-1,3,1
38,4,1,2,179,0,0,2,8,1,317,-1,3,1
33,4,1,2,1047,0,0,0,8,1,512,-1,3,1
44,9,2,1,7138,0,0,0,8,1,809,-1,3,1
31,4,2,2,165,0,1,0,8,1,523,-1,3,1
31,4,2,2,37,0,0,0,8,1,669,-1,3,1
49,7,1,1,823,0,0,0,8,1,780,-1,3,1
52,7,1,0,1625,0,0,0,8,1,459,-1,3,1
31,9,1,2,120,0,0,0,8,1,1000,-1,3,1
35,4,1,2,2957,1,1,0,8,1,733,-1,3,1
31,4,2,2,2,0,0,0,8,1,848,-1,3,1
36,9,0,1,1,0,0,0,8,1,1242,-1,3,1
39,4,1,2,1795,0,0,0,8,1,922,-1,3,1
46,4,1,2,4,0,0,0,8,1,1206,-1,3,1
48,1,1,0,476,0,0,0,11,1,856,-1,3,1
36,4,1,2,9,0,0,0,11,1,386,-1,3,1
30,4,1,2,131,1,0,0,11,1,384,-1,3,1
33,4,2,2,1120,0,0,0,11,1,1070,-1,3,1
57,3,1,0,2785,0,0,0,11,1,610,-1,3,1
33,4,2,2,0,0,0,0,11,1,699,-1,3,1
35,4,1,2,43,0,0,0,11,1,917,-1,3,1
53,4,1,2,0,0,0,0,11,1,608,-1,3,1
41,4,1,1,456,1,0,0,11,1,734,-1,3,1
32,4,2,1,2018,0,0,0,11,1,1238,-1,3,1
41,4,1,2,0,0,0,0,11,1,1242,-1,3,1
35,9,2,1,354,0,0,0,11,1,444,-1,3,1
48,1,1,0,719,0,1,0,11,1,418,-1,3,1
34,4,1,2,828,0,1,0,11,1,1080,-1,3,1
47,1,1,1,2787,0,0,0,11,1,479,-1,3,1
46,10,1,1,2551,0,0,0,12,1,645,-1,3,1
60,5,1,1,2722,0,0,0,12,1,506,-1,3,1
39,4,1,1,1880,0,0,0,12,1,768,-1,3,1
57,1,1,0,2112,0,0,0,12,1,1134,-1,3,1
36,10,0,1,871,0,0,0,12,1,396,-1,3,1
30,4,1,1,850,0,0,0,12,1,507,-1,3,1
33,9,1,1,3243,0,0,0,12,1,439,-1,3,1
30,4,1,2,1567,1,0,0,12,1,1133,-1,3,1
36,9,2,1,12,0,0,0,12,1,587,-1,3,1
49,1,1,0,128,0,0,0,12,1,696,-1,3,1
49,1,1,1,553,0,0,0,12,1,645,-1,3,1
40,10,0,1,1694,0,0,0,12,1,473,-1,3,1
49,1,1,0,408,0,0,0,12,1,559,-1,3,1
38,4,1,2,1223,0,0,0,12,1,1092,-1,3,1
31,4,2,2,1858,0,0,0,12,1,453,-1,3,1
34,4,1,2,520,1,0,0,12,1,1307,-1,3,1
39,4,1,2,271,1,0,0,12,1,1344,-1,3,1
40,4,1,1,4396,0,0,0,12,1,432,-1,3,1
47,9,1,1,568,1,0,0,12,1,1613,-1,3,1
37,9,2,1,3665,0,0,0,12,1,664,-1,3,1
44,9,2,1,244,1,0,0,12,1,1735,-1,3,1
55,4,1,2,568,0,0,0,12,1,940,-1,3,1
40,9,1,1,42,0,0,0,13,1,1842,-1,3,1
54,5,1,0,309,0,0,0,13,1,969,-1,3,1
35,9,1,1,-180,0,1,0,13,1,823,-1,3,1
32,9,2,2,34646,0,0,1,13,1,618,-1,3,1
36,4,0,2,59,0,0,0,13,1,526,-1,3,1
37,4,1,2,4436,0,0,0,13,1,846,-1,3,1
37,9,2,1,-242,1,0,0,13,1,1149,-1,3,1
50,6,1,1,10052,0,0,0,13,1,665,-1,3,1
58,5,1,2,0,0,0,0,13,1,641,-1,3,1
52,9,0,1,152,0,0,0,13,1,404,-1,3,1
31,4,1,2,156,0,0,0,13,1,657,-1,3,1
40,4,1,2,66,0,0,0,13,1,737,-1,3,1
34,4,2,2,9827,1,0,0,13,1,871,-1,3,1
53,7,1,1,6170,0,0,0,13,1,838,-1,3,1
43,4,1,2,2383,0,0,0,13,1,379,-1,3,1
30,9,2,2,635,0,0,0,13,1,851,-1,3,1
34,9,2,1,16,0,0,0,13,1,990,-1,3,1
48,0,0,1,362,0,0,0,13,1,529,-1,3,1
33,4,1,2,191,0,0,0,13,1,1148,-1,3,1
37,4,2,2,455,1,0,0,13,1,904,-1,3,1
57,9,0,1,3043,0,0,0,14,1,707,-1,3,1
55,5,1,0,3334,0,0,0,14,1,632,-1,3,1
34,9,1,2,8029,1,0,0,14,1,593,-1,3,1
44,2,1,2,624,0,0,1,14,1,552,-1,3,1
35,4,2,2,331,0,0,0,14,1,857,-1,3,1
34,3,1,0,2929,0,0,0,14,1,518,-1,3,1
49,7,1,1,1314,0,0,0,14,1,834,-1,3,1
30,9,1,1,289,1,0,0,14,1,1184,-1,3,1
32,4,2,2,20,0,0,0,14,1,1151,-1,3,1
56,1,1,0,8163,0,0,0,14,1,1231,-1,3,1
50,4,2,2,1200,0,0,0,14,1,904,-1,3,1
32,9,2,1,1732,1,0,0,14,1,1871,-1,3,1
45,9,2,2,0,0,0,0,18,1,773,-1,3,1
52,4,1,2,576,0,0,0,18,1,762,-1,3,1
60,1,1,0,493,0,0,0,18,1,671,-1,3,1
47,4,1,2,682,0,0,0,18,1,638,-1,3,1
32,9,2,1,0,0,0,0,18,1,594,-1,3,1
55,1,1,0,3485,0,0,0,18,1,625,-1,3,1
36,4,2,2,2944,0,0,0,18,1,882,-1,3,1
46,9,1,1,1353,0,0,0,18,1,528,-1,3,1
55,4,0,2,0,0,0,0,18,1,309,-1,3,1
30,4,2,2,1541,0,0,0,18,1,471,-1,3,1
54,1,1,1,548,0,0,0,18,1,520,-1,3,1
31,4,0,2,254,0,0,0,18,1,1576,-1,3,1
46,9,2,2,4414,0,0,0,18,1,504,-1,3,1
61,4,1,1,985,0,0,0,18,1,998,-1,3,1
58,5,1,0,1241,0,0,0,18,1,194,-1,3,1
38,9,2,1,3278,0,0,0,19,1,645,-1,3,1
49,9,1,1,412,0,0,0,19,1,1293,-1,3,1
43,4,2,2,483,0,0,0,19,1,950,-1,3,1
52,4,1,2,7135,0,0,0,19,1,1032,-1,3,1
33,6,2,2,61,0,0,0,19,1,836,-1,3,1
33,4,1,2,1412,1,0,2,19,1,480,-1,3,1
53,4,1,2,15,0,0,0,20,1,921,-1,3,1
40,0,2,2,27,0,0,0,20,1,467,-1,3,1
44,6,1,2,1196,0,0,0,20,1,552,-1,3,1
42,9,0,1,19,0,0,0,20,1,875,-1,3,1
33,4,2,2,432,0,0,1,20,1,588,-1,3,1
53,9,1,2,988,0,0,0,20,1,1408,-1,3,1
60,0,1,2,1614,0,0,0,20,1,921,-1,3,1
33,9,2,1,163,1,0,0,20,1,627,-1,3,1
37,9,1,2,247,0,0,0,20,1,625,-1,3,1
45,0,1,1,236,0,0,0,20,1,703,-1,3,1
34,9,2,1,666,0,0,0,21,1,1503,-1,3,1
56,9,1,2,73,0,0,0,21,1,644,-1,3,1
57,9,0,2,96,0,0,0,21,1,913,-1,3,1
32,4,2,2,46,0,0,0,21,1,788,-1,3,1
50,7,1,1,1501,0,0,0,21,1,946,-1,3,1
30,7,2,2,-477,0,1,0,21,1,1532,-1,3,1
56,0,1,1,1694,0,0,0,21,1,793,-1,3,1
55,1,1,1,196,0,0,0,21,1,81,-1,3,1
34,6,2,2,462,0,0,0,21,1,1877,-1,3,1
52,4,1,2,1227,0,0,0,22,1,1123,-1,3,1
32,4,2,2,522,0,0,0,22,1,576,-1,3,1
31,6,1,2,94,0,0,0,22,1,579,-1,3,1
44,9,1,1,267,0,0,0,22,1,520,-1,3,1
33,4,1,2,4570,0,0,0,22,1,1258,-1,3,1
53,1,1,1,25,0,0,0,22,1,528,-1,3,1
46,4,2,2,0,0,0,0,22,1,686,-1,3,1
46,2,1,2,1920,0,0,0,22,1,604,-1,3,1
59,0,1,1,1575,1,0,0,22,1,1241,-1,3,1
51,10,1,1,234,0,0,0,22,1,735,-1,3,1
57,5,1,0,3518,1,0,0,25,1,626,-1,3,1
43,9,1,1,136,0,0,0,25,1,363,-1,3,1
48,4,2,2,830,0,0,0,25,1,961,-1,3,1
33,3,1,0,2054,0,0,0,25,1,472,-1,3,1
59,1,1,0,-546,0,0,0,25,1,1152,-1,3,1
58,1,1,0,5188,1,0,0,25,1,606,-1,3,1
32,4,2,2,1882,0,0,0,25,1,497,-1,3,1
44,4,1,2,792,0,0,0,25,1,630,-1,3,1
47,1,1,3,162,0,0,0,25,1,366,-1,3,1
34,9,1,1,1035,0,0,0,25,1,1374,-1,3,1
51,5,1,2,746,0,0,0,25,1,372,-1,3,1
60,11,1,3,17297,0,0,0,26,1,664,-1,3,1
46,0,1,1,22,0,0,0,26,1,388,-1,3,1
41,9,1,2,231,0,0,0,26,1,428,-1,3,1
34,6,2,1,296,0,0,0,27,1,609,-1,3,1
31,9,0,2,0,0,0,0,27,1,581,-1,3,1
37,4,1,2,40,0,0,0,27,1,1033,-1,3,1
59,5,1,1,2396,0,0,0,27,1,1040,-1,3,1
55,7,1,3,2944,0,0,0,27,1,672,-1,3,1
33,4,2,2,7084,0,0,0,27,1,512,-1,3,1
30,9,1,2,569,0,0,0,27,1,976,-1,3,1
36,4,1,2,0,0,0,1,27,1,645,-1,3,1
44,4,1,2,1138,0,0,0,27,1,523,-1,3,1
36,9,0,1,54,1,0,0,27,1,1642,-1,3,1
33,4,2,2,2637,0,0,0,28,1,583,-1,3,1
36,9,1,1,2473,0,0,0,28,1,965,-1,3,1
53,1,1,0,5603,0,0,0,28,1,2372,-1,3,1
47,0,0,1,225,0,0,0,28,1,1126,-1,3,1
39,4,1,2,-17,1,1,0,28,1,908,-1,3,1
35,9,2,1,3490,1,0,0,29,1,643,-1,3,1
32,4,2,2,769,0,0,0,29,1,695,-1,3,1
46,9,0,1,-90,0,1,1,17,10,270,-1,3,1
30,6,1,2,1785,0,0,2,17,10,235,-1,3,1
36,6,2,2,-103,1,1,1,17,10,3253,-1,3,1
47,0,0,1,555,1,1,1,17,10,478,-1,3,1
52,9,1,1,5303,1,0,2,19,10,133,-1,3,1
43,4,1,2,1258,0,0,2,20,10,312,-1,3,1
44,9,2,1,1679,0,0,1,20,10,718,-1,3,1
30,1,1,1,1664,1,0,1,20,10,2016,-1,3,1
32,0,1,1,8749,1,1,2,21,10,294,-1,3,1
42,0,2,1,-247,1,1,1,21,10,519,166,1,1
33,7,1,1,3444,1,0,1,21,10,144,91,0,1
45,0,1,1,5346,1,1,2,21,10,187,-1,3,1
45,1,1,1,1144,1,0,2,22,10,676,-1,3,1
28,8,2,1,2351,0,0,1,22,10,157,-1,3,1
32,9,2,2,5514,0,0,1,22,10,181,-1,3,1
28,6,1,1,123,0,1,1,22,10,313,-1,3,1
44,0,0,0,429,1,0,1,23,10,80,-1,3,1
51,2,1,2,5254,1,0,2,23,10,134,-1,3,1
56,9,1,1,589,1,0,2,23,10,518,147,2,1
40,9,0,2,568,1,0,2,24,10,112,-1,3,1
49,0,1,1,10250,1,0,1,24,10,97,-1,3,1
50,4,2,2,3537,0,0,2,24,10,305,-1,3,1
58,0,0,1,1947,0,0,1,26,10,228,-1,3,1
37,0,1,1,1967,0,0,1,27,10,376,-1,3,1
27,2,1,1,2329,0,0,1,27,10,131,-1,3,1
47,4,0,2,12026,1,0,1,27,10,251,-1,3,1
39,0,1,1,1757,0,0,1,28,10,125,-1,3,1
43,4,1,1,107,1,1,1,28,10,135,-1,3,1
34,9,1,1,1012,1,1,1,28,10,540,-1,3,1
35,4,0,2,0,1,0,1,29,10,171,-1,3,1
58,4,0,2,372,0,1,2,29,10,11,-1,3,1
35,4,2,2,7506,1,0,2,30,10,248,-1,3,1
42,9,0,1,314,1,0,2,30,10,234,-1,3,1
43,5,1,1,860,0,0,1,30,10,132,-1,3,1
34,3,1,1,0,1,0,2,30,10,154,-1,3,1
35,1,2,1,3623,0,0,1,30,10,160,-1,3,1
38,0,2,1,2470,0,0,1,31,10,227,-1,3,1
39,1,1,1,1307,1,0,1,31,10,158,-1,3,1
58,5,0,2,3237,0,0,1,31,10,615,-1,3,1
60,4,1,2,5041,0,0,1,4,9,399,-1,3,1
56,9,1,1,6619,1,0,1,4,9,465,-1,3,1
31,4,1,2,1331,0,0,2,5,9,268,-1,3,1
37,7,1,1,1970,1,0,1,5,9,253,-1,3,1
59,5,0,1,1026,0,0,2,5,9,669,-1,3,1
49,4,1,1,249,0,0,1,6,9,234,-1,3,1
30,4,2,2,12857,1,0,0,6,9,150,-1,3,1
31,9,2,2,2807,0,0,2,8,9,154,-1,3,1
40,1,1,1,5060,0,0,2,9,9,299,-1,3,1
43,0,1,1,2271,0,0,1,10,9,524,-1,3,1
48,4,1,2,1,0,0,1,10,9,248,-1,3,1
34,4,1,2,676,0,0,1,11,9,486,-1,3,1
28,6,2,2,160,0,0,2,11,9,158,-1,3,1
34,0,1,2,899,1,0,2,12,9,114,170,0,1
47,1,1,1,1230,1,0,1,12,9,378,-1,3,1
59,3,1,2,0,0,0,1,13,9,494,-1,3,1
32,1,2,2,700,0,0,2,13,9,90,-1,3,1
